(512, 'ANL 2010', 'ANL-2020'),
(513, 'ANL 2020', 'ANL-3010'),
(514, 'ANL 2021', 'ANL-3010'),
(515, 'ANL 3010', 'ANL-3020'),
(516, 'ANL 3011', 'ANL-3020'),
(517, 'GEL 3590', 'GEL-3591'),
(518, 'GEL 3591', 'GEL-3592'),
(519, 'MAT 1900', 'GEL-1000'),
(520, 'PHY 1002', 'GEL-1000'),
(521, 'GEL 1799', 'GEL-1002'),
(522, 'GEL 1000', 'GEL-2002'),
(523, 'GEL 1002', 'GEL-2002'),
(524, 'GPH 2006', 'GEL-2002'),
(525, 'GEL 1799', 'GEL-2002'),
(526, 'IFT 1004', 'GIF-1001'),
(527, 'GLO 1901', 'GIF-1001'),
(528, 'IFT 1004', 'GIF-1003'),
(529, 'GLO 1901', 'GIF-1003'),
(530, 'MAT 1900', 'MAT-1910'),
(531, 'MAT 1920', 'MAT-1910'),
(532, 'GEL 1000', 'GEL-2000'),
(533, 'MAT 1910', 'GEL-2000'),
(534, 'PHY 1005', 'GEL-2001'),
(535, 'GEL 1000', 'GEL-2001'),
(536, 'GEL 1000', 'GEL-2005'),
(537, 'GEL 1002', 'GEL-2005'),
(538, 'GPH 2006', 'GEL-2005'),
(539, 'PHY 1005', 'GEL-2005'),
(540, 'GLO 1901', 'MAT-2930'),
(541, 'IFT 1004', 'MAT-2930'),
(542, 'IFT 1903', 'MAT-2930'),
(543, 'MAT 1900', 'STT-2920'),
(544, 'MAT 1910', 'STT-2920'),
(545, 'PHY 1001', 'STT-2920'),
(546, 'PHY 1002', 'STT-2920'),
(547, 'GEL 1000', 'GEL-2003'),
(548, 'GEL 1002', 'GEL-2003'),
(549, 'GPH 2006', 'GEL-2003'),
(550, 'GMC 3006', 'GEL-2003'),
(551, 'GEL 2000', 'GEL-2003'),
(552, 'GEL 2900', 'GEL-2003'),
(553, 'GEL 2910', 'GEL-2003'),
(554, 'PHY 1007', 'GEL-2003'),
(555, 'GMC 3003', 'GEL-2003'),
(556, 'GEL 1799', 'GEL-2003'),
(557, 'GEL 1001', 'GEL-2007'),
(558, 'GEL 2005', 'GEL-2007'),
(559, 'GLO 1901', 'GEL-2007'),
(560, 'GEL 2002', 'GEL-2007'),
(561, 'GIF 2000', 'GEL-2007'),
(562, 'GIF 1002', 'GEL-3000'),
(563, 'GEL 2002', 'GEL-3000'),
(564, 'GIF 2000', 'GEL-3000'),
(565, 'GEL 1799', 'GEL-3001'),
(566, 'GEL 2003', 'GEL-3001'),
(567, 'GEL 2000', 'GEL-3002'),
(568, 'GEL 2001', 'GEL-3003'),
(569, 'GEL 2001', 'GEL-3006'),
(570, 'STT 2920', 'GEL-3006'),
(571, 'GEL 2000', 'GEL-3007'),
(572, 'GEL 2900', 'GEL-3007'),
(573, 'GEL 2910', 'GEL-3007'),
(574, 'GEL 2007', 'GEL-3014'),
(575, 'GEL 3000', 'GEL-3014'),
(576, 'GIF 3002', 'GEL-3014'),
(577, 'MAT 1110', 'MAT-2910'),
(578, 'MAT 1900', 'MAT-2910'),
(579, 'PHY 1002', 'MAT-2910'),
(580, 'IFT 1903', 'MAT-2910'),
(581, 'GLO 1901', 'MAT-2910'),
(582, 'IFT 1004', 'MAT-2910'),
(583, 'IFT 1901', 'MAT-2910'),
(584, 'GEL 1799', 'GEL-3020'),
(585, 'GEL 3014', 'GEL-3020'),
(586, 'GEL 1799', 'GEL-3021'),
(587, 'GEL 3020', 'GEL-3021'),
(588, 'GEL 2005', 'GEL-4100'),
(589, 'GEL 3003', 'GEL-4100'),
(590, 'GCH 3000', 'GEL-4100'),
(591, 'GMC 3002', 'GEL-4100'),
(592, 'GEL 2005', 'GEL-4250'),
(593, 'GMC 3002', 'GEL-4250'),
(594, 'GEL 2005', 'GEL-4251'),
(595, 'GEL 3003', 'GEL-4251'),
(596, 'GEL 1002', 'GIF-4103'),
(597, 'GEL 1799', 'GIF-4103'),
(598, 'GEL 2001', 'GEL-4064'),
(599, 'MAT 2930', 'GEL-4064'),
(600, 'STT 2920', 'GEL-4064'),
(601, 'GEL 2000', 'GEL-4074'),
(602, 'GEL 3000', 'GEL-4074'),
(603, 'GEL 2900', 'GEL-4074'),
(604, 'GIF 2000', 'GEL-4074'),
(605, 'GPH 2006', 'GEL-4074'),
(606, 'null', 'GEL-4074'),
(607, 'PHY 1007', 'GEL-4074'),
(608, 'null', 'GEL-4074'),
(609, 'PHY 1007', 'GEL-4074'),
(610, 'PHY 2002', 'GEL-4074'),
(611, 'GEL 3003', 'GEL-4101'),
